X,Y,amenity,name,name:en,cuisine,addr:street,addr:postcode,internet_access,opening_hours,addr:city,name:mk,smoking,outdoor_seating,addr:housenumber,int_name,phone,takeaway,website,wheelchair,operator,addr:country,internet_access:fee,email,name:sq,addr:city:en,addr:street:en,drive_in,addr:housename,microbrewery,organic,delivery
21.426176,41.9955629,pub,Piazza Liberta,,,,,,,,Пјаца Либерта,,yes,,,,,http://piazzaliberta.mk/,,,,,,,,,,,,,
21.4271773,41.9954521,cafe,Крин,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,
21.4268984,41.9964359,bar,Mr. Jack,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,
21.4282008,41.9960837,ice_cream,Сладолед Младост,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,
21.428439,41.9970171,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4284187,41.9971537,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4284228,41.9971825,cafe,,Squeeze Me,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4301301,41.9957324,restaurant,Пекинг Гарден,,chinese,Максим Горки,1000,,Mo-Sa 11:00-24:00; Su 12:00-23:00,Cкoпje,,,,3,Peking Garden,+389 2 3221173,,www.pekinggarden.mk,,,MK,,reservation@pekinggarden.mk,,,Maksim Gorki,,,,,
21.4302915,41.9952825,restaurant,Арабеска,Arabesque,regional,,,,,,,,,,Arabeska,,,,,,,,,,,,,,,,
21.4308204,41.9955477,cafe,Боката,,,Никола Вапцаров,,yes,,,,,,1,Bokata,,,,limited,,,,,,,,,,,,
21.4302534,41.9957302,pub,London Pub,,,Никола Вапцаров,1000,,,Скопје,Паб „Лондон“,,,2/4,,,,,,Македонијатурист,,,,,,,,,,,
21.4304595,41.9957062,restaurant,Тренд,Trend,international,,,,,,,,,,Trend,,,,limited,,,,,,,,,,,,
21.4310013,41.9952414,cafe,Caffe Skopje,,,Македонија,1000,,08:00-12:00,Скопје,,,,,,,,,,,,,,,,,,,,,
21.4295352,41.9975241,bar,,,,,,,Mo-Fr 08:00-01:00; Sa 09:00-01:00; Su 10:00-18:00,,,,,,,,,,,,,,,,,,,,,,
21.4304538,41.9981594,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4286168,42.0026007,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4307036,42.0047876,restaurant,Под Кале,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.6085975,41.2505962,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.1755333,41.2330427,pub,Бифе,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.2969679,41.038185,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.338158,41.0213739,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.3424348,41.0198474,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.322634,41.0324904,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.334101,41.0273541,cafe,Cocktail Bar - Uno Mars,,,,,,8:00 - 00:00,,,outside,,,,,,,,,,,,,,,,,,,
21.3352456,41.0275558,pub,Бурбон Стрит,Bourbon Street,,Ленинова,7000,wlan,Su-Th 08:30-00:00; Fr-Sa 08:30-01:00,,Бурбон Стрит,,,17,,,,,,,,,,,,,,,,,
21.331219,41.0309947,restaurant,Гарден Имиџ,Garden Image,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.3337145,41.0286733,bar,Порта Џез,Porta Jazz,,Кирил и Методиј,7000,wlan,Mo-Sa 08:00-01:00; Su 09:00-01:00,,Порта Џез,,,12,,047208033,,,,,,,,,,,,,,,
21.3353453,41.0296756,fast_food,SM-Sport,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.3354104,41.0300902,restaurant,,Miki Burger,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.3367381,41.0240108,cafe,јагода,,,,,,,,јагода,,,,,,,,,,,,,,,,,,,,
21.3365737,41.0246534,cafe,Internet Club Alex,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.3365818,41.0247991,cafe,Globaltech,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.337129,41.0248295,cafe,Cafe Bar Touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.3368286,41.0256207,restaurant,Пицерија Лео,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.3366193,41.0257036,cafe,Art Cafе,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.3363912,41.0275814,cafe,Кафе Пајтон,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.3361237,41.0281914,bar,,Connect Cafe Bar,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.3412151,41.0236829,restaurant,Скандал Рестпран,Scandal Fusion Cuisine,,Партизанска,7000,,,,,,,20,,,,,,,,,,,,,,,,,
21.3357344,41.0285753,cafe,,Iguchi Cafe Bar,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.3356597,41.0287588,cafe,Dante,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.3359314,41.0284799,cafe,,Portal 2 Cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.3359033,41.0285254,cafe,,In Cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.3355792,41.0288234,cafe,,Millennium Cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.3356564,41.0295644,restaurant,Pizza Metro,,pizza,,,,,,,,,,,,,,,,,,,,,,,,,,
21.3528594,41.036449,restaurant,Аражок,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.3533345,41.0364578,restaurant,Арена,Arena,,,,,,,,,,,Arena,,,,,,,,,,,,,,,,
21.3539109,41.036449,restaurant,Балукс,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4520444,41.9826324,restaurant,Gala Kujna,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4559701,41.9815585,restaurant,Пошта,,mixed,,,,,,,,,,,,,,,,,,,,,,,,,,no
21.4519243,41.9874698,fast_food,Лесковачка Скара Вили,,,,,,,,,,,,,,,,,,,,,,,,,,,,no
21.4520843,41.9883207,restaurant,еквестријан,equestrian,,,,wlan,,,еквестријан,,,,,,,,,,,,,,,,,,,,
21.4531813,41.9877171,fast_food,Лесковачка Вили,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.453477,41.9885027,cafe,,Happy,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4534598,41.9885844,cafe,Палма,,,,,yes,,,,outside,yes,,,,,,no,,,no,,,,,,,,,
21.4492023,41.9899769,restaurant,Мезе Бар,Meze Bar,,,1000,wlan,Mo-Su 08:00-01:00,,,,,,,026121214,,,,,,,,,,,,,,,
21.4492638,41.9911648,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4504664,41.9915282,cafe,Red Caffe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4496023,41.9919726,cafe,,Get Caffe,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4522729,41.9914536,restaurant,Every Day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4542682,41.9901685,bar,Игротека Тиквичка,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.7772542,41.1456505,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.1502361,41.1192472,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.1549451,41.1175964,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.1885161,41.1311418,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.1490217,41.1330504,drinking_water,Kapetanova Tsesma,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.2108324,41.1690988,restaurant,Марково Бачило,,regional,,,,,,,,,,Markovo Bačilo,,,,,,,,,,,,,,,,
22.1994416,41.1775397,restaurant,Момина Чука,,regional,,,,,,,,,,Момина Čука,,,,,,,,,,,,,,,,
21.4597832,41.9896275,fast_food,Fast food 7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4659543,41.9851089,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4667276,41.9856123,restaurant,Campione lounge Bar,,italian,Boulevard Jane Sandanski,1000,,Mo-Su 08:00-01:00,Skopje,,,,71A,,+389 70 250 261,,,,Campione,MK,,,,,,,,,,
21.4670662,41.9856161,restaurant,"Пицерија ""Дени""","Pizza ""Deni""",pizza,,1000,,,,,,,,,076346201,,,,,,,,,,,,,,,
21.4661426,41.9859376,restaurant,DejaVu Lounge,,french,Boulevard Jane Sandanski,1000,,Mo-Su 08:00-01:00,Skopje,,,,71A,,,,,,DejaVu,MK,,,,,,,,,,
21.4630555,41.9882627,drinking_water,Чешмичка,,,,,,,,Чешмичка,,,,,,,,,,,,,,,,,,,,
21.4634495,41.9892217,fast_food,Лесковац,,,Булевар Јане Сандански,1000,,,Skopje,,isolated,,,,,,,,,,,,,,,,,,,
21.4635675,41.9893772,fast_food,Лесковачка Вили,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4605154,41.9904509,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4633394,41.9914306,restaurant,Пицерија Фамилија,Pizza Familija,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4640869,41.9913259,restaurant,Т'га за југ,T'ga za jug,,,,,,,Т'га за југ,,,,,,,,,,,,,,,,,,,,
21.4650587,41.9909648,fast_food,,Kono pizza,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4655483,41.9915744,restaurant,Златна вилушка,,,Булевар АСНОМ,,,,,,,,24,,,,,,,,,,,,,,,,,
21.4652984,41.9927293,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4661079,41.9937893,bar,Bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.6024384,41.3927749,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.6179361,41.4226328,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.7430472,41.3803841,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.2151321,41.5065603,restaurant,Cardak,,chicken;diner;regional;pancake;sausage;coffee_shop;ice_cream;balkan;mediterranean;burger;fish;breakfast;grill,,,wlan,Mo-Su 08:00-02:00,,,,,,,+38978420959,,,,,,,,,,,,,,,
21.2163903,41.5067247,cafe,Кафе Бар Ш,Cafe Bar Š,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.2166228,41.5068787,restaurant,Кај Чоме,Kaj Chome,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.2168806,41.5069813,cafe,First,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.2170194,41.5070382,restaurant,Lisec,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.2168892,41.5075337,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.2168174,41.5076854,restaurant,,,pizza,,,,,,,,,,,,,,,,,,,,,,,,,,
21.2160292,41.5081589,restaurant,Kaj Mame,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.2185145,41.5075708,fast_food,Бурек,Burek,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.2196741,41.5100518,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.2166302,41.5121022,fast_food,Млецен Ресторан Симед,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.2165604,41.5133537,cafe,Kardinal,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.2442677,41.541066,restaurant,Пешна,Peshna,fish,,,,,,,,,,Pešna,,,www.pesnamotel.com.mk,,,,,pesnamotel@yahoo.com,,,,,,,,
21.2494143,41.545315,restaurant,Меана Дедо Илија,Dedo Ilija,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.2205193,41.6150472,restaurant,Извор,Izvor,fish,,,,,,,,,,Izvor,,,,,,,,,,,,,,,,
21.25468,41.6798669,restaurant,,Beliza,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.3969429,41.7367962,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4504918,41.6059457,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4506254,41.7592124,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.5383181,41.350405,restaurant,Делфина,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.5493787,41.350337,fast_food,Сникерс Грижо,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.5493109,41.3505012,fast_food,СиС,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4700306,41.591053,restaurant,Ѕидан Мост,Dzidan Most,,,,,,,,,,,Dzidan Most,,,,,,,,,,,,,,,,
21.2481885,41.3682156,restaurant,Пица Андора,Pizza Andora,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.2483529,41.3679722,cafe,Re-Publik,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.2485747,41.368101,restaurant,Skar,,italian_pizza;regional;balkan,,,wlan,,,,,,,,,,,,,,,,,,,,,,,
21.2487177,41.3680612,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.2486257,41.3681312,restaurant,Beneton,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.2487033,41.3681712,cafe,Coffee bar Ljubov,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.2484945,41.3683487,cafe,Club Planet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.2484517,41.3687255,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.2491145,41.3678039,restaurant,Restaurant Shape,,regional,,,,,,,outside,,,,,,,,,,,,,,,,,,,
21.2492038,41.3678133,restaurant,,Picerija Roma,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.3215065,41.4864416,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
